chunk_id,book,page,chunk_index,char_count,token_count_est,word_count,has_newline,preview
534,Allana-Piza-YAzyk-telodvizhenij,210,3,400,100,49,False,В данной ситуации можно использовать три основных угловых дислокации.Как треугольная позиция в полож
535,Allana-Piza-YAzyk-telodvizhenij,211,0,456,114,59,False,"Как и при положении стоя, корпусы тел обоих участников направлены на третью точку треугольника, а тр"
536,Allana-Piza-YAzyk-telodvizhenij,211,1,315,78,49,False,"Если, к примеру, после вашего вопроса он, отвечая, потрет веко или губы, а затем отведет глаза в сто"
537,Allana-Piza-YAzyk-telodvizhenij,212,0,417,104,64,False,"Когда вы располагаете свое тело под прямым углом к собеседнику, вы снимаете с него всякое давление ("
538,Allana-Piza-YAzyk-telodvizhenij,214,0,505,126,72,False,"Выводы Если вы хотите найти общий язык со своим собеседником, используйте треугольную диспозицию. Ес"
539,Allana-Piza-YAzyk-telodvizhenij,214,1,274,68,37,False,"Овладение этими приемами требует достаточно много времени и практики, но вскоре они становятся естес"
540,Allana-Piza-YAzyk-telodvizhenij,214,2,337,84,51,False,"В нашем повседневном общении с окружающими такие приемы, как направление ступней ног, расположение к"
541,Allana-Piza-YAzyk-telodvizhenij,216,0,286,71,37,False,Размещение Участников за Столом Стратегическое расположение «сил» и правильное распределение участни
542,Allana-Piza-YAzyk-telodvizhenij,216,1,446,111,62,False,"Марк Кнапп в своей книге «Невербальная коммуникация при взаимодействии людей» отметил, что хотя и су"
543,Allana-Piza-YAzyk-telodvizhenij,216,2,409,102,59,False,"То, как расположены кресла, и на каком расстоянии друг от друга расставлены столы, оказывает большое"
544,Allana-Piza-YAzyk-telodvizhenij,216,3,348,87,41,False,"Рассмотрим расположение участников в условиях рабочего кабинета за стандартным прямоугольным столом,"
545,Allana-Piza-YAzyk-telodvizhenij,218,0,442,110,57,False,"Угловое Расположение ( В1 ) Это расположение характерно для людей, занятых дружеской, ' непринужденн"
546,Allana-Piza-YAzyk-telodvizhenij,218,1,276,69,40,False,Самым удачным стратегическим расположением для агента по торговле во время презентации.товара новому
547,Allana-Piza-YAzyk-telodvizhenij,219,0,403,100,58,False,Позиция Делового Взаимодействия ( В2 ) Когда два человека работают в соавторстве над какой нибудь пр
548,Allana-Piza-YAzyk-telodvizhenij,219,1,471,117,67,False,"Это очень благоприятное расположение также в том случае, когда нужно ввести третьего участника в пер"
549,Allana-Piza-YAzyk-telodvizhenij,219,2,158,39,22,False,Это позволяет агенту быть на «стороне клиента» и задавать вопросы техническому эксперту от имени кли
550,Allana-Piza-YAzyk-telodvizhenij,221,0,459,114,68,False,Конкурирующе — Оборонительная Позиция ( ВЗ ) Положение за столом друг против друга может вызвать обо
551,Allana-Piza-YAzyk-telodvizhenij,221,1,461,115,62,False,"Если встреча происходит в кабинете, то такое расположение свидетельствует также об отношениях суборд"
552,Allana-Piza-YAzyk-telodvizhenij,221,2,496,124,67,False,"Если В хочет повлиять на А, то положение друг против друга сокращает его шансы на успех переговоров."
553,Allana-Piza-YAzyk-telodvizhenij,221,3,53,13,10,False,"Каким бы бизнесом вы не занимались, если он связан со"
554,Allana-Piza-YAzyk-telodvizhenij,222,0,505,126,67,False,"взаимоотношениями людей, вам необходимо знание различных средств воздействия на людей. Вашей целью д"
555,Allana-Piza-YAzyk-telodvizhenij,222,1,484,121,70,False,"Когда люди сидят напротив друг друга, они подсознательно делят стол на две равные территории. ""Кажды"
556,Allana-Piza-YAzyk-telodvizhenij,222,2,510,127,79,False,"Недавно я пригласил в ресторан агента по продаже, рассчитывая предложить ему контракт с нашей фирмой"
557,Allana-Piza-YAzyk-telodvizhenij,222,3,444,111,71,False,"Я затем снова взял меню, еще почитал его и снова положил меню на его территорию. До этого момента он"
558,Allana-Piza-YAzyk-telodvizhenij,222,4,433,108,75,False,"Затем я медленно передвинул сахарницу с центра стола на его сторону, и он стал проявлять признаки бе"
559,Allana-Piza-YAzyk-telodvizhenij,222,5,99,24,14,False,"Когда я вернулся, я увидел, что все принадлежности были аккуратно передвинуты на центральную линию!"
560,Allana-Piza-YAzyk-telodvizhenij,223,0,474,118,59,False,"Эта простая, но эффективная игра показывает, как человек оказывает сопротивление человеку, который в"
561,Allana-Piza-YAzyk-telodvizhenij,223,1,466,116,72,False,"Сначала положите то, что вы хотите предъявить на центральную линию стола (рис. 151). Другой человек "
562,Allana-Piza-YAzyk-telodvizhenij,223,2,441,110,65,False,"Если же он забирает ваш материал на свою территорию, это дает вам возможность' попросить разрешения "
563,Allana-Piza-YAzyk-telodvizhenij,225,0,456,114,66,False,"Независимая Позиция ( В4 ) Такое положение занимают люди, не желающие взаимодейство вать за столом д"
564,Allana-Piza-YAzyk-telodvizhenij,226,0,319,79,37,False,"Круглые, Квадратные и Прямоугольные Столы. Квадратный Стол (Официальный) Как ранее отмечалось, квадр"
565,Allana-Piza-YAzyk-telodvizhenij,226,1,292,73,43,False,"Отношения сотрудничества скорее устанавливаются с тем чело веком, который сидит за столом рядом с ва"
566,Allana-Piza-YAzyk-telodvizhenij,227,0,375,93,45,False,"Круглый Стол (Неофициальный) Король Артур использовал круглый стол для того, чтобы предоставлять все"
567,Allana-Piza-YAzyk-telodvizhenij,227,1,470,117,65,False,"К сожалению, король Артур не понимал, что если социальный статус одного человека выше, чем статус ос"
568,Allana-Piza-YAzyk-telodvizhenij,227,2,489,122,63,False,"Степень влияния уменьшается в зависимости от удаленности рыцаря от короля. Следовательно, рыцарь, си"
569,Allana-Piza-YAzyk-telodvizhenij,227,3,170,42,24,False,"Круглый стол, чаше всего это стол со стульями вертушками, служит созданию непринужденной, неофициаль"
570,Allana-Piza-YAzyk-telodvizhenij,228,0,453,113,70,False,Прямоугольный Стол За прямоугольным столом место А считается главенствующим. На встрече людей одинак
571,Allana-Piza-YAzyk-telodvizhenij,228,1,221,55,31,False,Эта информация позволит планировать размещение участников встречи за столом. Вы можете поставить на 
572,Allana-Piza-YAzyk-telodvizhenij,229,0,418,104,59,False,"Обеденный Стол Дома Форма обеденного стола дает вам представление о том, как распределяются роли в с"
573,Allana-Piza-YAzyk-telodvizhenij,230,0,434,108,55,False,"Как Организовать Угощение в Ресторане. Учитывая все, что мы говорили о территории человека и об испо"
574,Allana-Piza-YAzyk-telodvizhenij,230,1,482,120,69,False,"Антропологи говорят, что первоначально человек был травоядным животным, обитающим на деревьях, питаю"
575,Allana-Piza-YAzyk-telodvizhenij,230,2,395,98,58,False,"Когда он стал охотиться, ему потребовалось сотрудничество других при охоте на крупную добычу, поэтом"
576,Allana-Piza-YAzyk-telodvizhenij,230,3,480,120,62,False,"Каждый пещерный человек во время поглощения пищи сидел, прислонившись спиной к стене пещеры, чтобы п"
577,Allana-Piza-YAzyk-telodvizhenij,230,4,501,125,74,False,"Во время этих церемоний современный человек ведет себя точно также, как он это делал миллион лет наз"
578,Allana-Piza-YAzyk-telodvizhenij,231,0,505,126,76,False,"Первое, — где бы вы ни обедали, дома или в ресторане, постарайтесь сделать так, чтобы ваш гость сиде"
579,Allana-Piza-YAzyk-telodvizhenij,231,1,327,81,47,False,"Во многих первоклассных ресторанах вы можете увидеть камин или его имитацию, чтобы воссоздать образ "
580,Allana-Piza-YAzyk-telodvizhenij,231,2,482,120,68,False,"Вам проще будет добиться положительных результатов от вашего гостя при этих условиях, нежели бы это "
581,Allana-Piza-YAzyk-telodvizhenij,233,0,477,119,70,False,Повышение Статуса Человека за Счет Манипуляций с Креслом Вам никогда не приходилось проходить собесе
582,Allana-Piza-YAzyk-telodvizhenij,233,1,346,86,48,False,"Создать такое впечатление помогают некоторые приемы с использованием кресел, стульев и другой мебели"
583,Allana-Piza-YAzyk-telodvizhenij,234,0,450,112,66,False,Размеры Кресла и Его Деталей В зависимости от высоты спинки стула (или кресла) может повышаться или 
584,Allana-Piza-YAzyk-telodvizhenij,234,1,298,74,43,False,"У крупного администратора кресло будет с высокой обтянутой кожей спинкой, а стул для посетителей буд"
585,Allana-Piza-YAzyk-telodvizhenij,234,2,302,75,40,False,"Стулья на устойчивых ножках не позволяют свободно передвигаться, и это отсутствие свободы компенсиру"
586,Allana-Piza-YAzyk-telodvizhenij,235,0,505,126,74,False,"Возвышение Стула В главе ХШ рассказывалось о том, как можно повысить свой статус за счет возвышения "
587,Allana-Piza-YAzyk-telodvizhenij,235,1,149,37,20,False,"Трюк заключается в том, чтобы сделать пепельницу недосягаемой для посетителя, что вызовет неудобства"
588,Allana-Piza-YAzyk-telodvizhenij,236,0,423,105,61,False,"Место Стула Как уже говорилось в предыдущей главе, больше всего влияния и власти можно оказать на по"
589,Allana-Piza-YAzyk-telodvizhenij,237,0,413,103,57,False,"Продуманная Расстановка Мебели в Кабинете Прочитав эту книгу, вы сможете теперь так обставить свой к"
590,Allana-Piza-YAzyk-telodvizhenij,237,1,431,107,63,False,"Джон, рядовой служащий страховой компании, получил назначение на должность руководителя компании и с"
591,Allana-Piza-YAzyk-telodvizhenij,237,2,418,104,59,False,"Наши наблюдения за его взаимоотношениями с подчиненными показали, что ситуация особенно обострялась "
592,Allana-Piza-YAzyk-telodvizhenij,237,3,464,116,68,False,"2. Стены в его кабинете были сделаны из деревянных панелей и стеклянной перегородки, выходящей в общ"
593,Allana-Piza-YAzyk-telodvizhenij,237,4,378,94,58,False,"4. Стул посетителя был расположен так, что ему приходилось сидеть спиной к входной двери. 5. Джон в "
594,Allana-Piza-YAzyk-telodvizhenij,238,0,450,112,56,False,"спинкой, устойчивыми ножками и без подлокотников. Учитывая, что от 60 80% коммуникации осуществляетс"
595,Allana-Piza-YAzyk-telodvizhenij,238,1,469,117,65,False,"2. Место посетителя — «горячее место» — было перенесено в угловую позицию, что способствует более от"
596,Allana-Piza-YAzyk-telodvizhenij,238,2,343,85,44,False,4. В другом конце кабинета мы поставили круглый кофейный столик с тремя одинаковыми вертящимися крес
597,Allana-Piza-YAzyk-telodvizhenij,238,3,324,81,47,False,"6. Джон научился пользоваться открытыми жестами, отказавшись от жестов с перекрещиванием рук и ног в"
598,Allana-Piza-YAzyk-telodvizhenij,239,0,481,120,62,False,"Что Еще Помогает Повысить Статус Некоторые вещи, продуманно распределенные по территории кабинета, м"
599,Allana-Piza-YAzyk-telodvizhenij,239,1,430,107,57,False,"5. Развешенные по стенам фотографии, грамоты и награды, когда то полученные владельцем. 6. Легкий по"
600,Allana-Piza-YAzyk-telodvizhenij,239,2,264,66,32,False,"158, и редко кто задумывается над теми негативными невербальными сигналами, которые невольно передаю"
601,Allana-Piza-YAzyk-telodvizhenij,241,0,417,104,61,False,Глава XVIII Обобщение Хотя общение посредством языка телодвижений осуществляется в течение более мил
602,Allana-Piza-YAzyk-telodvizhenij,241,1,316,79,43,False,"Эта книга дает первичные знания о языке телодвижений, и я предлагаю вам заняться своим собственным и"
603,Allana-Piza-YAzyk-telodvizhenij,241,2,433,108,55,False,Сознательное наблюдение за своими собственными жестами и жестами других людей является лучшим способ
604,Allana-Piza-YAzyk-telodvizhenij,241,3,245,61,32,False,"Однако, прежде чем прочитать эти страницы, внимательно просмотрите иллюстрации и проверьте себя, как"
605,Allana-Piza-YAzyk-telodvizhenij,242,0,445,111,54,False,Совокупность Жестов. Жесты в Различных Обстоятельствах Повседневного Общения Рисунок 160 — отличный 
606,Allana-Piza-YAzyk-telodvizhenij,242,1,338,84,50,False,"Рисунок 161 — это классический букет жестов, характерный для человека, говорящего неправду. Потирая "
607,Allana-Piza-YAzyk-telodvizhenij,242,2,402,100,60,False,"Человек уверенно улыбается, пересекая комнату, но одна рука, поправляющая часы, находится поперек те"
608,Allana-Piza-YAzyk-telodvizhenij,243,0,431,107,56,False,"(неодобрение), брови.слегка изогнуты (гнев), а крепко скрещенные на груди руки обозначают оборонител"
609,Allana-Piza-YAzyk-telodvizhenij,243,1,240,60,36,False,"Рисунок 165. Ребенок поставил руки в бедра для того, чтобы иметь более внушительный, устрашающий вид"
610,Allana-Piza-YAzyk-telodvizhenij,244,0,356,89,50,False,Рисунок 166. Эту группу жестов можно описать одним словом — негативность. Папка выполняет роль барье
611,Allana-Piza-YAzyk-telodvizhenij,244,1,496,124,76,False,"Учитывая, что люди составляют 90% своего мнения о человеке за первые 90 секунд общения с ним, можно "
612,Allana-Piza-YAzyk-telodvizhenij,244,2,50,12,7,False,Выражение его лица также соответствует его жестам.
613,Allana-Piza-YAzyk-telodvizhenij,245,0,416,104,64,False,"Рисунок 168. Человек слева сидит верхом на стуле для того, чтобы контролировать ход беседы или оказы"
614,Allana-Piza-YAzyk-telodvizhenij,245,1,501,125,75,False,"Человек в центре чувствует себя выше остальных двух, о чем говорит его жест обеих рук, заложенных за"
615,Allana-Piza-YAzyk-telodvizhenij,245,2,167,41,24,False,"Его руки и ноги тесно переплетены (оборонительная позиция), голова наклонена вниз (враждебность). Вс"
616,Allana-Piza-YAzyk-telodvizhenij,246,0,369,92,51,False,Рисунок 169. Эта женщина демонстрирует классические жесты женского кокетства. Одна нога у нее выстав
617,Allana-Piza-YAzyk-telodvizhenij,246,1,373,93,56,False,"Она также искоса поглядывает на человека слева, а он отвечает на ее кокетливые жесты своими жестами:"
618,Allana-Piza-YAzyk-telodvizhenij,246,2,198,49,27,False,"Его ладони не видны, и он направляет дым при курении вниз (отрицательное отношение), кроме того, он "
619,Allana-Piza-YAzyk-telodvizhenij,247,0,509,127,72,False,"поведением по отношению к человеку, сидящему напротив него, потому что он использует жесты превосход"
620,Allana-Piza-YAzyk-telodvizhenij,247,1,490,122,72,False,"Он, однако, держится обособленно, что видно по его жестам — большие пальцы в кармане жакета (превосх"
621,Allana-Piza-YAzyk-telodvizhenij,247,2,144,36,23,False,"Рисунок 171. Человек справа и человек слева образовали закрытую диспозицию, чтобы показать человеку "
622,Allana-Piza-YAzyk-telodvizhenij,247,3,494,123,70,False,"Человек в середине относится к другим с чувством превосходства и сарказмом, что видно из его жестов "
623,Allana-Piza-YAzyk-telodvizhenij,247,4,180,45,27,False,Человек слева также не в восторге от поведения человека посередине. Он скрестил ноги (оборонная поза
624,Allana-Piza-YAzyk-telodvizhenij,248,0,400,100,58,False,"Рисунок 172. Эта группа людей также находится в напряженной обстановке. Все трое мужчин сидят, откин"
625,Allana-Piza-YAzyk-telodvizhenij,248,1,466,116,69,False,"То, что его не интересует мнение других присутствующих видно по закинутой на подлокотник кресла ноге"
626,Allana-Piza-YAzyk-telodvizhenij,248,2,175,43,28,False,"Это видно по рукам, стиснутым в кулак, и прижатым друг к другу лодыжкам. Он также бросает невербальн"
627,Allana-Piza-YAzyk-telodvizhenij,249,0,447,111,72,False,"Рисунок 173. На этом рисунке мужчина слева и женщина отзеркалили жесты друг друга и, сидя на кушетке"
628,Allana-Piza-YAzyk-telodvizhenij,249,1,498,124,68,False,"Голова наклонена вниз (неодобрение), брови изогнуты (гнев), и он косо смотрит в сторону другого мужч"
629,Allana-Piza-YAzyk-telodvizhenij,250,0,485,121,67,False,"несчастью, его позиция не находит отклика у присутствующих. Женщина сидит глубоко откинувшись на спи"
630,Allana-Piza-YAzyk-telodvizhenij,250,1,467,116,67,False,"Сидит он, положив ногу на колено другой ноги, демонстрируя свое критическое отношение. Общая поза — "
631,Allana-Piza-YAzyk-telodvizhenij,250,2,381,95,61,False,"Туловища всех троих не ориентированы навстречу друг другу, — все говорит о том, что они встретились "
632,Allana-Piza-YAzyk-telodvizhenij,251,0,431,107,61,False,Рисунок 176. Невербальная ситуация изменилась. Женщина распрямила ноги и стоит в нейтральной позиции
633,Allana-Piza-YAzyk-telodvizhenij,251,1,195,48,28,False,"Мужчина справа, кажется, смущен поведением первого мужчины, что видно из того, что он сильно выпрями"
634,Allana-Piza-YAzyk-telodvizhenij,252,0,479,119,69,False,"Рисунок 177. Сейчас уже совершенно четко видно по жестам, как определились отношения и симпатии. Муж"
635,Allana-Piza-YAzyk-telodvizhenij,252,1,373,93,56,False,"Она расслабила руки, повернулась лицом к этому мужчине, а одна нога носком повернута в его сторону. "
636,Allana-Piza-YAzyk-telodvizhenij,252,2,141,35,21,False,"В заключении скажем, что мужчина слева завоевал внимание женщины, а другому мужчине следует поискать"
